step,allocator,blended_action,aggressive_action,balanced_action,conservative_action
43,hmm,-0.03604419,-0.023784101,0.3685341,-0.5421209
44,hmm,-0.06478727,-0.17942429,0.0439744,0.0037301779
45,hmm,-0.09768704,0.11398828,-0.10799903,-0.4631219
46,hmm,0.19978915,0.41209865,0.21693528,-0.20158142
47,hmm,0.51179457,0.6796515,0.62463903,0.07527506
48,hmm,0.6175789,0.78429246,0.7149823,0.20150733
49,hmm,0.24815105,0.09527767,0.6962991,-0.0145917535
50,hmm,0.41201392,0.46717012,0.73726463,-0.07718289
51,hmm,0.3228323,0.23631382,0.7919532,-0.08427614
52,hmm,0.41236526,0.30219877,0.94411564,-0.027374089
53,hmm,0.5578305,0.44536686,0.93888426,0.3029734
54,hmm,0.482087,0.37784207,0.9950249,0.054239035
55,hmm,0.4723438,0.36999416,0.9949484,0.029500008
56,hmm,0.46227103,0.35205817,0.98832345,0.029424429
57,hmm,0.4361559,0.42296243,0.92697144,-0.12868202
58,hmm,0.52394265,0.48450494,0.94758,0.08670783
59,hmm,0.71068263,0.87613654,0.8477435,0.24860358
60,hmm,0.63098955,0.67240286,0.8778144,0.26048374
61,hmm,0.5779028,0.6676955,0.6918998,0.27958417
62,hmm,0.18547863,0.6535665,-0.5918818,0.27587306
63,hmm,0.42369348,0.50902176,0.07155895,0.6926632
64,hmm,-0.1087214,-0.23483825,0.1305331,-0.16882324
65,hmm,0.39701644,0.21787977,0.649441,0.41654003
66,hmm,0.21755587,0.20201921,0.38671744,0.042530656
67,hmm,0.15928122,0.24219227,0.088903666,0.09450078
68,hmm,-0.10505269,0.10383713,-0.51332295,0.008880615
69,hmm,-0.33830628,-0.070524216,-0.78152025,-0.28844154
70,hmm,-0.076017946,0.016083479,-0.43151367,0.18479574
71,hmm,0.021473512,-0.013235986,-0.18424928,0.33080578
72,hmm,0.37049168,0.14759314,0.49973464,0.6165788
73,hmm,0.650032,0.5149518,0.6898203,0.84540725
74,hmm,0.96474797,0.9780948,0.93276775,0.9791614
75,hmm,0.9405028,0.9877114,0.82512546,0.99399555
76,hmm,0.591793,0.82784176,0.12419498,0.72979367
77,hmm,0.13415176,0.3168521,-0.29150987,0.31703365
78,hmm,0.4226272,0.5188675,-0.042291045,0.80721176
79,hmm,0.009328159,0.3215084,-0.5940259,0.17196286
80,hmm,-0.5086239,-0.123019576,-0.81981176,-0.8179385
81,hmm,0.19469324,0.4283775,-0.38457566,0.4700284
82,hmm,0.41384688,0.5174978,-0.13874286,0.8831217
83,hmm,0.28641018,0.5404097,-0.38591552,0.6450902
84,hmm,0.30248192,0.46442008,-0.17998666,0.59291124
85,hmm,0.44189966,0.60447717,-0.029284835,0.716769
86,hmm,0.00090926996,0.52876425,-0.47965938,-0.19036508
87,hmm,-0.26022,0.011796236,-0.17501497,-0.3982122
88,hmm,-0.19510467,0.5221138,-0.5146687,-0.08296651
89,hmm,0.09670999,0.4909947,0.085003614,0.027225256
90,hmm,-0.33942667,0.33015227,-0.4237162,-0.40593743
91,hmm,0.2547946,0.5740175,-0.020204186,0.4109025
92,hmm,0.23614271,0.74014425,0.075380445,0.2639445
93,hmm,0.28041446,0.84631956,0.20132804,0.23050582
94,hmm,0.59816474,0.85407233,0.9449277,0.26962137
95,hmm,0.3907898,0.7445915,0.6228688,0.13437462
96,hmm,0.47079828,0.9174551,0.5909455,0.28539598
97,hmm,0.44930094,0.93213844,0.73070097,0.1275959
98,hmm,0.5797233,0.91747665,0.96015024,0.20785153
99,hmm,0.30898646,0.8383591,0.5942472,-0.025108099
100,hmm,0.5355304,0.7912799,0.8940599,0.19749665
101,hmm,0.006600052,0.44239104,0.22571814,-0.255908
102,hmm,-0.57234716,0.30503726,-0.8379406,-0.5354883
103,hmm,0.050182674,0.43091273,-0.39413804,0.32930863
104,hmm,-0.7181619,0.19906604,-0.9328549,-0.7303848
105,hmm,-0.8109181,0.30234385,-0.9837437,-0.8957753
106,hmm,0.6282102,0.297606,0.52715826,0.7755003
107,hmm,-0.12113525,0.061743975,-0.23133314,-0.070335865
108,hmm,0.0076329657,-0.19897467,-0.1499021,0.1770184
109,hmm,0.0037519033,-0.104305565,-0.1730991,0.19068933
110,hmm,0.06435644,-0.17181623,0.047122,0.253361
111,hmm,-0.12638322,-0.30015355,-0.009876788,-0.04471928
112,hmm,-0.17246856,-0.0040310025,-0.44004232,-0.10840905
113,hmm,-0.022266198,0.18580973,-0.3963493,0.064825654
114,hmm,0.015740171,0.14868546,-0.34373832,0.20859027
115,hmm,0.19224538,0.4067732,-0.23910993,0.32463336
116,hmm,0.61922055,0.80390084,0.45448244,0.48511863
117,hmm,0.3813475,0.7826152,-0.254426,0.4229015
118,hmm,0.40797734,0.7099879,0.10916436,0.22355115
119,hmm,0.1682463,0.47015905,-0.23310602,0.10703945
120,hmm,0.54994714,0.74476445,0.31499338,0.4841739
121,hmm,0.69946086,0.7867887,0.7380302,0.4965955
122,hmm,0.4272496,0.57688785,0.5237696,0.042573452
123,hmm,0.47050425,0.4681095,0.66317415,0.24373484
124,hmm,0.13205968,0.33670127,0.05400765,-0.1412971
125,hmm,0.26716614,-0.04313588,0.504442,0.53959894
126,hmm,0.1630671,0.18748176,0.2880082,-0.030594468
127,hmm,-0.05065364,-0.05346155,0.01817739,-0.12815076
128,hmm,0.20648865,0.29672348,-0.009850681,0.3037138
129,hmm,0.29380122,0.62417364,-0.14254355,0.22292745
130,hmm,-0.25884712,-0.15207303,-0.3566339,-0.333611
131,hmm,0.30888605,0.62156045,-0.06630963,0.19646811
132,hmm,-0.37884519,-0.21808875,-0.6232281,-0.37479305
133,hmm,0.075715,0.36698425,-0.49652547,0.23819292
134,hmm,0.23002994,0.60751617,-0.014806151,-0.1551252
135,hmm,0.11229089,0.358683,-0.027749002,-0.16301715
136,hmm,0.41675696,0.65432525,0.16205096,0.29507565
137,hmm,0.4839606,0.8330908,0.061551213,0.3626349
138,hmm,0.4953773,0.5162313,0.6657202,0.25358546
139,hmm,0.5577593,0.739403,0.59839225,0.18246543
140,hmm,0.7666468,0.654958,0.9585341,0.7373712
141,hmm,0.4620899,0.46165252,0.661422,0.22371387
142,hmm,0.42234918,0.21573734,0.8129102,0.3252982
143,hmm,0.25619882,0.131163,0.37656498,0.33671272
144,hmm,-0.006771107,-0.10659087,0.08078861,0.06747317
145,hmm,-0.60732245,-0.3634963,-0.79738325,-0.8178027
146,hmm,-0.76105726,-0.5835274,-0.8295329,-0.9980229
147,hmm,-0.7094752,-0.5030242,-0.7824924,-0.992959
148,hmm,-0.6327369,-0.3868634,-0.7201648,-0.96985465
149,hmm,-0.6557543,-0.36435282,-0.8089792,-0.9958559
150,hmm,-0.6725945,-0.30369753,-0.9517171,-0.9993864
151,hmm,-0.63320667,-0.22920215,-0.93916607,-0.9919827
152,hmm,-0.6698317,-0.36444038,-0.86133164,-0.9888934
153,hmm,-0.42802137,-0.123681664,-0.53930324,-0.8401707
154,hmm,0.9579703,0.9644017,0.972317,0.94521976
155,hmm,0.791434,0.95476687,0.7580594,0.7853495
156,hmm,0.84812766,0.9643457,0.83292913,0.8369533
157,hmm,0.8592886,0.9573662,0.88952684,0.8154206
158,hmm,0.82084566,0.9426906,0.8489058,0.7739973
159,hmm,0.6967929,0.79840136,0.653558,0.7109611
160,hmm,0.69379175,0.79881954,0.6202564,0.7315495
161,hmm,0.575047,0.5596492,0.44041872,0.6858289
162,hmm,0.67039853,0.7418041,0.5403091,0.7601397
163,hmm,0.5999848,0.6233635,0.44378328,0.7202668
164,hmm,0.41729507,0.6635318,0.16224337,0.5717697
165,hmm,0.69731367,0.8635745,0.5784786,0.75905454
166,hmm,0.7498657,0.94270885,0.7157695,0.7384726
167,hmm,0.6936983,0.9472494,0.623963,0.698673
168,hmm,0.84423435,0.9219233,0.9094832,0.7763897
169,hmm,0.78231144,0.85483825,0.8699672,0.69759274
170,hmm,0.8692599,0.8921168,0.9484844,0.8012066
171,hmm,0.7903139,0.81888425,0.9015298,0.69550955
172,hmm,0.8121436,0.90084374,0.8848455,0.7358711
173,hmm,0.8071875,0.9063978,0.868917,0.73758173
174,hmm,0.7684847,0.76246166,0.65087736,0.8839991
175,hmm,0.59963244,0.54873633,0.4574052,0.8567977
176,hmm,0.33134103,0.18865657,0.6665108,0.18577623
177,hmm,0.15177557,0.06426597,0.65817547,-0.29834586
178,hmm,0.090772174,0.090812445,0.47110128,-0.3656358
179,hmm,0.18124013,0.08286655,0.6587132,-0.21463466
180,hmm,-0.08635716,-0.009149909,-0.01540345,-0.31041336
181,hmm,-0.1653906,-0.0720399,0.09881723,-0.6503873
182,hmm,-0.29803273,-0.23983145,-0.16144753,-0.5666091
183,hmm,-0.44383284,-0.7899106,-0.16210341,-0.5839165
184,hmm,0.1016976,-0.42136574,0.51197207,-0.041516244
185,hmm,0.19419324,-0.005058408,-0.15475523,0.55585647
186,hmm,0.15185803,-0.2250982,0.090541005,0.48491085
187,hmm,-0.016391644,-0.2993014,-0.3396777,0.61866045
188,hmm,0.23053934,0.09475529,-0.049975634,0.76554537
189,hmm,-0.03587806,-0.2969464,-0.27952164,0.6806855
